Id,CJLastInvoiceDate__c,CJEnergyCutOffDate__c,CJAgreementCutOffDate__c,CJEnergyInvoicesDue__c,CJAgreementInvoicesDue__c,CJPSVAInvoicesDue__c,CJTotalDebt__c,CJTotalOverdueDebt__c,CJTotalInvoicesDue__c,CJCustomerRating__c,CJPaymentProbability__c,CJSuggestion1__c,CJSuggestion2__c,CJModelExecutionDate__c 
0035B00000CTz9OQAT,2015-04-21T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,37423.0,37423.0,2.0,1.0,0.612014266763411,IVR,Email,2017-11-14T00:00:00
0035B00000CU7jRQAT,#N/A,#N/A,#N/A,1.0,0.0,0.0,4244.0,4244.0,1.0,1.0,0.723067591215597,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU0jlQAD,2016-12-02T00:00:00,#N/A,#N/A,1.0,0.0,0.0,12616.0,12616.0,1.0,1.0,0.723755981919628,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYPqsQAH,#N/A,#N/A,#N/A,1.0,0.0,0.0,1021.0,1021.0,1.0,1.0,0.767699525042918,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYLU3QAP,2008-09-05T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,8637.0,8637.0,1.0,1.0,0.721743734362538,No   Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU4lnQAD,#N/A,#N/A,#N/A,1.0,0.0,0.0,14079.0,14079.0,1.0,1.0,0.655872185195243,IVR,Email,2017-11-14T00:00:00
0035B00000CYKfAQAX,#N/A,#N/A,#N/A,1.0,0.0,0.0,9325.0,9325.0,1.0,1.0,0.657281125995107,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU0bGQAT,2009-03-31T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,34989.0,34989.0,2.0,1.0,0.791105975770466,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BAwkKQAT,2013-08-17T00:00:00,2017-01-02T00:00:00,#N/A,67.0,0.0,0.0,530122.0,530122.0,67.0,0.0,0.178958188595177,Carta,Telefono,2017-11-14T00:00:00
0035B00000BAyvNQAT,2017-02-28T00:00:00,2017-02-07T00:00:00,2017-04-24T00:00:00,11.0,6.0,0.0,1240201.0,1240201.0,11.0,0.0,0.346412259913474,Corte,Carta,2017-11-14T00:00:00
0035B00000BBJhcQAH,2015-06-23T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,60815.0,60815.0,1.0,1.0,0.663733741561449,IVR,No Hacer Nada,2017-11-14T00:00:00
0035B00000BAxEjQAL,2016-02-15T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,183779.0,183779.0,1.0,1.0,0.79419612604843,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000BAyurQAD,2016-10-26T00:00:00,2017-06-29T00:00:00,#N/A,6.0,0.0,0.0,65870.0,65870.0,6.0,0.0,0.288324831349698,Corte,Carta,2017-11-14T00:00:00
0035B00000BBNOAQA5,#N/A,2017-08-29T00:00:00,#N/A,4.0,0.0,0.0,17180.0,17180.0,4.0,0.0,0.284173099400649,Corte,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBI8CQAX,2015-02-13T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,92965.0,92965.0,1.0,1.0,0.851590750140347,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBP18QAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,128203.0,128203.0,1.0,1.0,0.804155743998315,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBIwCQAX,#N/A,2017-09-28T00:00:00,#N/A,3.0,0.0,0.0,265716.0,265716.0,3.0,1.0,0.619077826005409,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBVNRQA5,2013-04-20T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,76487.0,76487.0,1.0,1.0,0.709081715957739,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBGoNQAX,2012-12-20T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,79207.0,79207.0,1.0,1.0,0.743135343482967,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBHLSQA5,2014-09-13T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,235714.0,235714.0,1.0,1.0,0.56638584223064,Telefono,IVR,2017-11-14T00:00:00
0035B00000BBQjaQAH,#N/A,2017-11-28T00:00:00,#N/A,2.0,0.0,0.0,65152.0,65152.0,2.0,1.0,0.614460725963694,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBO93QAH,#N/A,2017-10-30T00:00:00,#N/A,2.0,0.0,0.0,63723.0,63723.0,2.0,1.0,0.632110788666994,IVR,SMS,2017-11-14T00:00:00
0035B00000BAv1TQAT,2016-05-26T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,120129.0,120129.0,1.0,1.0,0.804940732260304,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBO0YQAX,2017-03-20T00:00:00,2017-06-29T00:00:00,#N/A,6.0,0.0,0.0,788625.0,788625.0,6.0,0.0,0.186928662716742,Carta,Telefono,2017-11-14T00:00:00
0035B00000BAtmaQAD,2009-08-24T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,57550.0,57550.0,1.0,1.0,0.758706180112286,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBPG9QAP,2015-02-17T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,3558.0,3558.0,1.0,1.0,0.511144543004858,No   Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BB70NQAT,2017-05-16T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,62157.0,62157.0,1.0,1.0,0.71820791664518,No   Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BAwToQAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,25841.0,25841.0,1.0,0.0,0.442594103838221,IVR,Email,2017-11-14T00:00:00
0035B00000BBIhNQAX,2017-10-28T00:00:00,2017-12-11T00:00:00,2017-11-27T00:00:00,1.0,0.0,0.0,114050.0,69342.0,1.0,1.0,0.878515205108638,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBWlTQAX,2017-09-01T00:00:00,2017-11-04T00:00:00,2017-09-20T00:00:00,2.0,2.0,0.0,70970.0,52142.0,2.0,1.0,0.652395601541922,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBGgDQAX,2016-09-26T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,53609.0,53609.0,1.0,1.0,0.748958609672621,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBOBOQA5,2011-02-24T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,26710.0,26710.0,1.0,1.0,0.673164116080045,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BAtErQAL,2010-08-23T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,38944.0,38944.0,1.0,1.0,0.773334621125393,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BBRq4QAH,2017-09-13T00:00:00,2017-10-30T00:00:00,2017-10-16T00:00:00,2.0,1.0,0.0,224309.0,112845.0,2.0,1.0,0.59642204767424,IVR,Email,2017-11-14T00:00:00
0035B00000BGXWCQA5,2017-10-20T00:00:00,2017-12-04T00:00:00,2017-11-20T00:00:00,1.0,0.0,0.0,66656.0,51238.0,1.0,1.0,0.772861526421595,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG3Y2QAL,2017-04-18T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,51056.0,51056.0,1.0,1.0,0.599014465653271,IVR,Email,2017-11-14T00:00:00
0035B00000BGA91QAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,40701.0,40701.0,1.0,1.0,0.68520505279796,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGTypQAH,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,2311.0,2311.0,1.0,1.0,0.603876101288479,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFxERQA1,2015-05-09T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,65127.0,65127.0,1.0,1.0,0.868008262894421,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGTkHQAX,2015-01-27T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,31973.0,31973.0,1.0,1.0,0.733308962721554,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG3abQAD,2017-11-06T00:00:00,2017-12-11T00:00:00,2017-11-27T00:00:00,1.0,0.0,0.0,199198.0,56174.0,1.0,1.0,0.762334181944727,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGW2yQAH,2016-12-28T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,29262.0,29262.0,1.0,1.0,0.759725572710979,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG7upQAD,2016-11-01T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,54286.0,54286.0,1.0,1.0,0.702613764165751,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGCTTQA5,#N/A,2017-08-31T00:00:00,#N/A,4.0,0.0,0.0,3435.0,3435.0,4.0,1.0,0.56753621110608,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG5svQAD,2013-07-21T00:00:00,2017-11-24T00:00:00,#N/A,2.0,0.0,0.0,43496.0,43496.0,2.0,1.0,0.702307772199692,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGR1UQAX,#N/A,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,3470.0,3470.0,2.0,1.0,0.516464742569751,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG5itQAD,2017-10-19T00:00:00,2017-12-04T00:00:00,2017-11-20T00:00:00,1.0,0.0,0.0,65517.0,50618.0,1.0,1.0,0.74437209596145,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG52kQAD,#N/A,2017-01-02T00:00:00,#N/A,12.0,0.0,0.0,55421.0,55421.0,12.0,0.0,0.177892484745375,Carta,Telefono,2017-11-14T00:00:00
0035B00000BG6ZnQAL,#N/A,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,96573.0,96573.0,2.0,1.0,0.710093413707499,IVR,SMS,2017-11-14T00:00:00
0035B00000BFxavQAD,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,47168.0,47168.0,1.0,1.0,0.548493603192144,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGA2OQAX,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,45443.0,45443.0,1.0,1.0,0.697862850576241,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG255QAD,2017-07-04T00:00:00,2017-09-04T00:00:00,2017-07-21T00:00:00,4.0,4.0,0.0,112003.0,106754.0,4.0,0.0,0.390256481926241,Corte,Carta,2017-11-14T00:00:00
0035B00000BG5SjQAL,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,58470.0,58470.0,1.0,1.0,0.681924309263399,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG4VcQAL,#N/A,2017-07-31T00:00:00,#N/A,5.0,0.0,0.0,72457.0,72457.0,5.0,0.0,0.167003281925952,Corte,Carta,2017-11-14T00:00:00
0035B00000BFzSdQAL,2017-07-03T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,48327.0,48327.0,1.0,1.0,0.795060561532632,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BG0LzQAL,2015-12-15T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,114184.0,114184.0,1.0,1.0,0.817676018446713,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGXPBQA5,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,6578091.0,6578091.0,1.0,1.0,0.857874364840939,Email,SMS,2017-11-14T00:00:00
0035B00000BGXHnQAP,2010-10-27T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,280211.0,280211.0,1.0,1.0,0.710726940037131,SMS,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGZffQAH,#N/A,2017-01-02T00:00:00,#N/A,40.0,0.0,0.0,77251.0,77251.0,40.0,0.0,0.178784351150161,Carta,Telefono,2017-11-14T00:00:00
0035B00000BFzjUQAT,2010-01-22T00:00:00,2017-10-31T00:00:00,#N/A,2.0,0.0,0.0,36187.0,36187.0,2.0,1.0,0.67048107724288,IVR,SMS,2017-11-14T00:00:00
0035B00000BFzrOQAT,2015-12-15T00:00:00,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,122097.0,122097.0,1.0,1.0,0.795303576477655,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BGBGDQA5,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,81021.0,81021.0,1.0,1.0,0.643689752122476,IVR,Email,2017-11-14T00:00:00
0035B00000BGCPqQAP,#N/A,2017-11-30T00:00:00,#N/A,1.0,0.0,0.0,25856.0,25856.0,1.0,1.0,0.701771773133169,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFzq9QAD,2017-08-28T00:00:00,2017-09-28T00:00:00,2017-09-28T00:00:00,4.0,2.0,12.0,377705.0,312948.0,4.0,1.0,0.500612130928205,Telefono,IVR,2017-11-14T00:00:00
0035B00000BFxw7QAD,2017-10-30T00:00:00,2017-12-12T00:00:00,2017-11-28T00:00:00,1.0,0.0,0.0,255439.0,122474.0,1.0,1.0,0.809051981152418,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000BFxXeQAL,#N/A,2017-01-02T00:00:00,#N/A,19.0,0.0,0.0,40438.0,40438.0,19.0,0.0,0.170683124975697,Carta,Email,2017-11-14T00:00:00
0035B00000CYPHhQAP,2016-02-09T00:00:00,2016-12-19T00:00:00,2017-03-03T00:00:00,25.0,8.0,0.0,3195208.0,3195208.0,25.0,0.0,0.186558367816439,Corte,Carta,2017-11-14T00:00:00
0035B00000CYS0JQAX,2016-01-30T00:00:00,#N/A,#N/A,1.0,0.0,0.0,24754.0,24754.0,1.0,1.0,0.630169138676744,IVR,SMS,2017-11-14T00:00:00
0035B00000CYQjnQAH,2007-06-06T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,70283.0,70283.0,2.0,1.0,0.751438058544373,IVR,SMS,2017-11-14T00:00:00
0035B00000CYQSGQA5,2014-06-02T00:00:00,2016-12-19T00:00:00,#N/A,24.0,0.0,0.0,39085.0,39085.0,24.0,0.0,0.155225896593322,Corte,Carta,2017-11-14T00:00:00
0035B00000CYRikQAH,#N/A,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,14850.0,14850.0,1.0,1.0,0.639089902646466,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYQASQA5,2010-03-08T00:00:00,#N/A,#N/A,1.0,0.0,0.0,34121.0,34121.0,1.0,1.0,0.591667782247911,IVR,SMS,2017-11-14T00:00:00
0035B00000CYNUlQAP,2013-09-05T00:00:00,2017-09-18T00:00:00,#N/A,4.0,0.0,0.0,50995.0,50995.0,4.0,0.0,0.404156907065019,Corte,Carta,2017-11-14T00:00:00
0035B00000CU5dNQAT,#N/A,#N/A,#N/A,1.0,0.0,0.0,9703.0,9703.0,1.0,0.0,0.3640817995761,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU3qiQAD,2011-01-05T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,53742.0,53742.0,2.0,1.0,0.793314080493088,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYLP2QAP,2017-11-02T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,46105.0,21085.0,1.0,1.0,0.759827996380567,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYQkQQAX,#N/A,#N/A,#N/A,1.0,0.0,0.0,8738.0,8738.0,1.0,1.0,0.714939624610139,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU3izQAD,2011-06-03T00:00:00,#N/A,#N/A,1.0,0.0,0.0,27423.0,27423.0,1.0,1.0,0.709571649925274,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYPv9QAH,2015-04-27T00:00:00,2016-12-19T00:00:00,2017-01-03T00:00:00,28.0,10.0,0.0,582459.0,582459.0,28.0,0.0,0.176542806285002,Carta,Email,2017-11-14T00:00:00
0035B00000CTzH1QAL,#N/A,#N/A,#N/A,1.0,0.0,0.0,17354.0,17354.0,1.0,1.0,0.678206355691632,Email,SMS,2017-11-14T00:00:00
0035B00000CU0pYQAT,#N/A,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,82640.0,82640.0,2.0,1.0,0.577391140465152,IVR,Email,2017-11-14T00:00:00
0035B00000CU3emQAD,2012-12-05T00:00:00,#N/A,#N/A,1.0,0.0,0.0,20650.0,20650.0,1.0,1.0,0.641207965921907,IVR,Email,2017-11-14T00:00:00
0035B00000CU3E9QAL,2015-08-03T00:00:00,#N/A,#N/A,1.0,0.0,0.0,12741.0,12741.0,1.0,1.0,0.669914655029121,IVR,Email,2017-11-14T00:00:00
0035B00000CYQgpQAH,2016-11-09T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,43742.0,43742.0,2.0,1.0,0.622595545984139,IVR,SMS,2017-11-14T00:00:00
0035B00000CYPhqQAH,2017-10-16T00:00:00,#N/A,2017-11-03T00:00:00,0.0,1.0,0.0,23361.0,8393.0,1.0,1.0,0.844727560105019,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYMsmQAH,#N/A,#N/A,#N/A,1.0,0.0,0.0,15148.0,15148.0,1.0,1.0,0.816659108796843,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYNBtQAP,2008-11-01T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,23412.0,23412.0,1.0,1.0,0.635503261934894,IVR,SMS,2017-11-14T00:00:00
0035B00000CYPjbQAH,#N/A,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,14096.0,14096.0,1.0,1.0,0.808990663752122,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU6VPQA1,2017-09-01T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,23850.0,23850.0,1.0,1.0,0.755784575980843,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU5yLQAT,#N/A,#N/A,#N/A,1.0,0.0,0.0,24681.0,24681.0,1.0,1.0,0.890272394194393,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYPiYQAX,#N/A,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,31573.0,31573.0,1.0,1.0,0.558629239080866,IVR,SMS,2017-11-14T00:00:00
0035B00000CU3YfQAL,2013-04-02T00:00:00,2016-12-19T00:00:00,#N/A,43.0,0.0,0.0,78101.0,78101.0,43.0,0.0,0.169162676184231,Carta,Telefono,2017-11-14T00:00:00
0035B00000CU5cbQAD,2017-10-31T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,120691.0,78319.0,2.0,1.0,0.73857485400774,IVR,SMS,2017-11-14T00:00:00
0035B00000CYOyTQAX,2007-07-13T00:00:00,#N/A,#N/A,1.0,0.0,0.0,9422.0,9422.0,1.0,1.0,0.7991017815731,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU3TNQA1,2014-06-09T00:00:00,#N/A,#N/A,1.0,0.0,0.0,17686.0,17686.0,1.0,1.0,0.695681711747584,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYKpMQAX,2016-08-12T00:00:00,2017-02-17T00:00:00,2017-04-10T00:00:00,11.0,7.0,0.0,409332.0,409332.0,11.0,0.0,0.162289868452585,Corte,Carta,2017-11-14T00:00:00
0035B00000CYNubQAH,2013-04-16T00:00:00,2017-10-17T00:00:00,#N/A,3.0,0.0,0.0,11081.0,11081.0,3.0,0.0,0.315755051810754,Corte,Telefono,2017-11-14T00:00:00
0035B00000CYMpYQAX,2017-09-21T00:00:00,2017-10-30T00:00:00,2017-10-16T00:00:00,2.0,1.0,0.0,205106.0,76886.0,2.0,1.0,0.534064101000526,IVR,SMS,2017-11-14T00:00:00
0035B00000CYNvBQAX,2015-12-29T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,29265.0,29265.0,2.0,0.0,0.339225284720611,Telefono,IVR,2017-11-14T00:00:00
0035B00000CYPjdQAH,2016-06-07T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,9659.0,9659.0,1.0,1.0,0.678962855451988,No   Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYSE1QAP,2017-11-06T00:00:00,2017-11-25T00:00:00,#N/A,2.0,0.0,0.0,149562.0,39024.0,2.0,1.0,0.721539965931693,IVR,SMS,2017-11-14T00:00:00
0035B00000CYMt9QAH,#N/A,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,13890.0,13890.0,1.0,1.0,0.800897092981058,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU41iQAD,2017-11-13T00:00:00,2017-11-25T00:00:00,#N/A,2.0,0.0,0.0,129843.0,65690.0,2.0,1.0,0.782547890550027,IVR,SMS,2017-11-14T00:00:00
0035B00000CYOzlQAH,#N/A,#N/A,#N/A,1.0,0.0,0.0,6886.0,6886.0,1.0,1.0,0.841020828266143,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYQrVQAX,2012-03-13T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,30814.0,30814.0,1.0,1.0,0.673206108496941,SMS,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU0VrQAL,2017-11-08T00:00:00,2017-11-25T00:00:00,#N/A,2.0,0.0,0.0,185579.0,106571.0,2.0,1.0,0.72972573892403,IVR,Email,2017-11-14T00:00:00
0035B00000CU249QAD,2010-04-06T00:00:00,2016-12-19T00:00:00,#N/A,92.0,0.0,0.0,4126485.0,4126485.0,92.0,0.0,0.179372704294901,Carta,Email,2017-11-14T00:00:00
0035B00000CYKK6QAP,2017-10-13T00:00:00,2017-11-25T00:00:00,2017-11-11T00:00:00,2.0,1.0,0.0,172697.0,46029.0,2.0,1.0,0.635987492482607,IVR,SMS,2017-11-14T00:00:00
0035B00000CYRxIQAX,2017-10-03T00:00:00,2017-11-27T00:00:00,2017-11-13T00:00:00,1.0,0.0,0.0,41084.0,41084.0,1.0,1.0,0.74866192579866,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYTI5QAP,2017-01-05T00:00:00,#N/A,#N/A,1.0,0.0,0.0,102503.0,33930.0,1.0,1.0,0.6386691049318,IVR,SMS,2017-11-14T00:00:00
0035B00000CTzJNQA1,2017-08-03T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,47945.0,47945.0,2.0,1.0,0.588616394494929,IVR,Email,2017-11-14T00:00:00
0035B00000CYNzLQAX,#N/A,#N/A,#N/A,1.0,0.0,0.0,9607.0,9607.0,1.0,1.0,0.833403595328809,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYPmSQAX,2014-11-21T00:00:00,#N/A,#N/A,1.0,0.0,0.0,32034.0,32034.0,1.0,1.0,0.614628394244485,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYOJZQA5,#N/A,#N/A,#N/A,1.0,0.0,0.0,17410.0,17410.0,1.0,1.0,0.710054915449571,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYQ5AQAX,2015-11-03T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,19432.0,19432.0,2.0,1.0,0.609219452524192,IVR,SMS,2017-11-14T00:00:00
0035B00000CYL45QAH,2017-09-01T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,24334.0,24334.0,1.0,1.0,0.78574787245082,No   Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU3mxQAD,2017-10-06T00:00:00,#N/A,2017-11-11T00:00:00,1.0,1.0,0.0,111879.0,57224.0,1.0,1.0,0.887613817210811,Email,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYT9sQAH,2007-09-10T00:00:00,#N/A,#N/A,1.0,0.0,0.0,23599.0,23599.0,1.0,1.0,0.654879584776615,IVR,Email,2017-11-14T00:00:00
0035B00000CYQSoQAP,2017-02-27T00:00:00,2017-05-18T00:00:00,2017-05-05T00:00:00,7.0,6.0,0.0,151591.0,151591.0,7.0,0.0,0.183404279284523,Carta,Telefono,2017-11-14T00:00:00
0035B00000CU2Y1QAL,#N/A,#N/A,#N/A,1.0,0.0,0.0,18721.0,18721.0,1.0,1.0,0.689710779646568,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU70qQAD,2012-06-12T00:00:00,#N/A,#N/A,1.0,0.0,0.0,10831.0,10831.0,1.0,1.0,0.753323518898012,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYKv1QAH,#N/A,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,33165.0,33165.0,2.0,1.0,0.558894037015333,IVR,SMS,2017-11-14T00:00:00
0035B00000CU26mQAD,#N/A,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,11766.0,11766.0,1.0,1.0,0.681071904493811,SMS,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYPi9QAH,#N/A,#N/A,#N/A,1.0,0.0,0.0,5189.0,5189.0,1.0,1.0,0.866820748131007,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYSmLQAX,#N/A,#N/A,#N/A,1.0,0.0,0.0,10316.0,10316.0,1.0,1.0,0.634972763949393,IVR,SMS,2017-11-14T00:00:00
0035B00000CU56dQAD,2013-08-02T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,32029.0,32029.0,2.0,1.0,0.830401848740553,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYN7vQAH,2014-06-04T00:00:00,2017-11-17T00:00:00,#N/A,2.0,0.0,0.0,30708.0,30708.0,2.0,1.0,0.654313512981138,IVR,SMS,2017-11-14T00:00:00
0035B00000CU0hQQAT,2013-07-31T00:00:00,#N/A,#N/A,1.0,0.0,0.0,28717.0,28717.0,1.0,1.0,0.726580602051741,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CU0edQAD,2017-05-01T00:00:00,2017-12-18T00:00:00,#N/A,1.0,0.0,0.0,25550.0,25550.0,1.0,1.0,0.767162090757381,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
0035B00000CYMu7QAH,#N/A,#N/A,#N/A,1.0,0.0,0.0,2247.0,2247.0,1.0,1.0,0.603636974242008,No Hacer Nada,No Hacer Nada,2017-11-14T00:00:00
